year,state,unit,unit_evs,had_popular_vote,candidate,party,on_ballot,raw_votes,evs_awarded,total_evs,evs_to_win,source_url
2000,VT,VT,3,True,Al Gore,Democratic,True,149022,3,538,270,https://en.wikipedia.org/wiki/2000_United_States_presidential_election
2000,VT,VT,3,True,George W. Bush,Republican,True,119775,0,538,270,https://en.wikipedia.org/wiki/2000_United_States_presidential_election
2000,VT,VT,3,True,Harry Browne,,True,784,0,538,270,https://en.wikipedia.org/wiki/2000_United_States_presidential_election
2000,VT,VT,3,True,Howard Phillips,,True,153,0,538,270,https://en.wikipedia.org/wiki/2000_United_States_presidential_election
2000,VT,VT,3,True,John Hagelin,,True,219,0,538,270,https://en.wikipedia.org/wiki/2000_United_States_presidential_election
2000,VT,VT,3,True,Others,,True,1789,0,538,270,https://en.wikipedia.org/wiki/2000_United_States_presidential_election
2000,VT,VT,3,True,Pat Buchanan,,True,2192,0,538,270,https://en.wikipedia.org/wiki/2000_United_States_presidential_election
2000,VT,VT,3,True,Ralph Nader,,True,20374,0,538,270,https://en.wikipedia.org/wiki/2000_United_States_presidential_election
2000,WA,WA,11,True,Al Gore,Democratic,True,1247652,11,538,270,https://en.wikipedia.org/wiki/2000_United_States_presidential_election
2000,WA,WA,11,True,George W. Bush,Republican,True,1108864,0,538,270,https://en.wikipedia.org/wiki/2000_United_States_presidential_election
2000,WA,WA,11,True,Harry Browne,,True,13135,0,538,270,https://en.wikipedia.org/wiki/2000_United_States_presidential_election
2000,WA,WA,11,True,Howard Phillips,,True,1989,0,538,270,https://en.wikipedia.org/wiki/2000_United_States_presidential_election
2000,WA,WA,11,True,John Hagelin,,True,2927,0,538,270,https://en.wikipedia.org/wiki/2000_United_States_presidential_election
2000,WA,WA,11,True,Others,,True,2693,0,538,270,https://en.wikipedia.org/wiki/2000_United_States_presidential_election
2000,WA,WA,11,True,Pat Buchanan,,True,7171,0,538,270,https://en.wikipedia.org/wiki/2000_United_States_presidential_election
2000,WA,WA,11,True,Ralph Nader,,True,103002,0,538,270,https://en.wikipedia.org/wiki/2000_United_States_presidential_election
2000,WI,WI,11,True,Al Gore,Democratic,True,1242987,11,538,270,https://en.wikipedia.org/wiki/2000_United_States_presidential_election
2000,WI,WI,11,True,George W. Bush,Republican,True,1237279,0,538,270,https://en.wikipedia.org/wiki/2000_United_States_presidential_election
2000,WI,WI,11,True,Harry Browne,,True,6640,0,538,270,https://en.wikipedia.org/wiki/2000_United_States_presidential_election
2000,WI,WI,11,True,Howard Phillips,,True,2042,0,538,270,https://en.wikipedia.org/wiki/2000_United_States_presidential_election
2000,WI,WI,11,True,John Hagelin,,True,853,0,538,270,https://en.wikipedia.org/wiki/2000_United_States_presidential_election
2000,WI,WI,11,True,Others,,True,3265,0,538,270,https://en.wikipedia.org/wiki/2000_United_States_presidential_election
2000,WI,WI,11,True,Pat Buchanan,,True,11471,0,538,270,https://en.wikipedia.org/wiki/2000_United_States_presidential_election
2000,WI,WI,11,True,Ralph Nader,,True,94070,0,538,270,https://en.wikipedia.org/wiki/2000_United_States_presidential_election
2000,WV,WV,5,True,Al Gore,Democratic,True,295497,0,538,270,https://en.wikipedia.org/wiki/2000_United_States_presidential_election
2000,WV,WV,5,True,George W. Bush,Republican,True,336475,5,538,270,https://en.wikipedia.org/wiki/2000_United_States_presidential_election
2000,WV,WV,5,True,Harry Browne,,True,1912,0,538,270,https://en.wikipedia.org/wiki/2000_United_States_presidential_election
2000,WV,WV,5,True,Howard Phillips,,True,23,0,538,270,https://en.wikipedia.org/wiki/2000_United_States_presidential_election
2000,WV,WV,5,True,John Hagelin,,True,367,0,538,270,https://en.wikipedia.org/wiki/2000_United_States_presidential_election
2000,WV,WV,5,True,Others,,True,1,0,538,270,https://en.wikipedia.org/wiki/2000_United_States_presidential_election
2000,WV,WV,5,True,Pat Buchanan,,True,3169,0,538,270,https://en.wikipedia.org/wiki/2000_United_States_presidential_election
2000,WV,WV,5,True,Ralph Nader,,True,10680,0,538,270,https://en.wikipedia.org/wiki/2000_United_States_presidential_election
2000,WY,WY,3,True,Al Gore,Democratic,True,60481,0,538,270,https://en.wikipedia.org/wiki/2000_United_States_presidential_election
2000,WY,WY,3,True,George W. Bush,Republican,True,147947,3,538,270,https://en.wikipedia.org/wiki/2000_United_States_presidential_election
2000,WY,WY,3,True,Harry Browne,,True,1443,0,538,270,https://en.wikipedia.org/wiki/2000_United_States_presidential_election
2000,WY,WY,3,True,Howard Phillips,,True,720,0,538,270,https://en.wikipedia.org/wiki/2000_United_States_presidential_election
2000,WY,WY,3,True,John Hagelin,,True,411,0,538,270,https://en.wikipedia.org/wiki/2000_United_States_presidential_election
2000,WY,WY,3,True,Pat Buchanan,,True,2724,0,538,270,https://en.wikipedia.org/wiki/2000_United_States_presidential_election
2000,WY,WY,3,True,Ralph Nader,,True,4625,0,538,270,https://en.wikipedia.org/wiki/2000_United_States_presidential_election
2004,AK,AK,3,True,David Cobb,,True,1058,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,AK,AK,3,True,George W. Bush,Republican,True,190889,3,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,AK,AK,3,True,John Kerry,Democratic,True,111025,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,AK,AK,3,True,Michael Badnarik,,True,1675,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,AK,AK,3,True,Michael Peroutka,,True,2092,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,AK,AK,3,True,Others,,True,790,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,AK,AK,3,True,Ralph Nader,,True,5069,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,AL,AL,9,True,George W. Bush,Republican,True,1176394,9,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,AL,AL,9,True,John Kerry,Democratic,True,693933,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,AL,AL,9,True,Michael Badnarik,,True,3529,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,AL,AL,9,True,Michael Peroutka,,True,1994,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,AL,AL,9,True,Others,,True,898,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,AL,AL,9,True,Ralph Nader,,True,6701,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,AR,AR,6,True,David Cobb,,True,1488,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,AR,AR,6,True,George W. Bush,Republican,True,572898,6,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,AR,AR,6,True,John Kerry,Democratic,True,469953,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,AR,AR,6,True,Michael Badnarik,,True,2352,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,AR,AR,6,True,Michael Peroutka,,True,2083,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,AR,AR,6,True,Ralph Nader,,True,6171,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,AZ,AZ,10,True,David Cobb,,True,138,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,AZ,AZ,10,True,George W. Bush,Republican,True,1104294,10,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,AZ,AZ,10,True,John Kerry,Democratic,True,893524,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,AZ,AZ,10,True,Michael Badnarik,,True,11856,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,AZ,AZ,10,True,Ralph Nader,,True,2773,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,CA,CA,55,True,David Cobb,,True,40771,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,CA,CA,55,True,George W. Bush,Republican,True,5509826,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,CA,CA,55,True,John Kerry,Democratic,True,6745485,55,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,CA,CA,55,True,Michael Badnarik,,True,50165,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,CA,CA,55,True,Michael Peroutka,,True,26645,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,CA,CA,55,True,Others,,True,27747,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,CA,CA,55,True,Ralph Nader,,True,21213,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,CO,CO,9,True,David Cobb,,True,1591,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,CO,CO,9,True,George W. Bush,Republican,True,1101255,9,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,CO,CO,9,True,John Kerry,Democratic,True,1001732,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,CO,CO,9,True,Michael Badnarik,,True,7664,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,CO,CO,9,True,Michael Peroutka,,True,2562,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,CO,CO,9,True,Others,,True,2808,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,CO,CO,9,True,Ralph Nader,,True,12718,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,CT,CT,7,True,David Cobb,,True,9564,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,CT,CT,7,True,George W. Bush,Republican,True,693826,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,CT,CT,7,True,John Kerry,Democratic,True,857488,7,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,CT,CT,7,True,Michael Badnarik,,True,3367,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,CT,CT,7,True,Michael Peroutka,,True,1543,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,CT,CT,7,True,Others,,True,12,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,CT,CT,7,True,Ralph Nader,,True,12969,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,DC,DC,3,True,David Cobb,,True,737,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,DC,DC,3,True,George W. Bush,Republican,True,21256,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,DC,DC,3,True,John Kerry,Democratic,True,202970,3,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,DC,DC,3,True,Michael Badnarik,,True,502,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,DC,DC,3,True,Others,,True,636,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,DC,DC,3,True,Ralph Nader,,True,1485,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,DE,DE,3,True,David Cobb,,True,250,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,DE,DE,3,True,George W. Bush,Republican,True,171660,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,DE,DE,3,True,John Kerry,Democratic,True,200152,3,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,DE,DE,3,True,Michael Badnarik,,True,586,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,DE,DE,3,True,Michael Peroutka,,True,289,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,DE,DE,3,True,Others,,True,100,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,DE,DE,3,True,Ralph Nader,,True,2153,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,FL,FL,27,True,David Cobb,,True,3917,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,FL,FL,27,True,George W. Bush,Republican,True,3964522,27,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,FL,FL,27,True,John Kerry,Democratic,True,3583544,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,FL,FL,27,True,Michael Badnarik,,True,11996,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,FL,FL,27,True,Michael Peroutka,,True,6626,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,FL,FL,27,True,Others,,True,6234,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,FL,FL,27,True,Ralph Nader,,True,32971,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,GA,GA,15,True,David Cobb,,True,228,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,GA,GA,15,True,George W. Bush,Republican,True,1914254,15,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,GA,GA,15,True,John Kerry,Democratic,True,1366149,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,GA,GA,15,True,Michael Badnarik,,True,18387,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,GA,GA,15,True,Michael Peroutka,,True,580,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,GA,GA,15,True,Others,,True,46,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,GA,GA,15,True,Ralph Nader,,True,2231,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,HI,HI,4,True,David Cobb,,True,1737,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,HI,HI,4,True,George W. Bush,Republican,True,194191,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,HI,HI,4,True,John Kerry,Democratic,True,231708,4,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,HI,HI,4,True,Michael Badnarik,,True,1377,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,IA,IA,7,True,David Cobb,,True,1141,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,IA,IA,7,True,George W. Bush,Republican,True,751957,7,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,IA,IA,7,True,John Kerry,Democratic,True,741898,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,IA,IA,7,True,Michael Badnarik,,True,2992,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,IA,IA,7,True,Michael Peroutka,,True,1304,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,IA,IA,7,True,Others,,True,1643,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,IA,IA,7,True,Ralph Nader,,True,5973,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,ID,ID,4,True,David Cobb,,True,58,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,ID,ID,4,True,George W. Bush,Republican,True,409235,4,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,ID,ID,4,True,John Kerry,Democratic,True,181098,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,ID,ID,4,True,Michael Badnarik,,True,3844,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,ID,ID,4,True,Michael Peroutka,,True,3084,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,ID,ID,4,True,Others,,True,13,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,ID,ID,4,True,Ralph Nader,,True,1115,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,IL,IL,21,True,David Cobb,,True,241,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,IL,IL,21,True,George W. Bush,Republican,True,2345946,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,IL,IL,21,True,John Kerry,Democratic,True,2891550,21,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,IL,IL,21,True,Michael Badnarik,,True,32442,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,IL,IL,21,True,Michael Peroutka,,True,440,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,IL,IL,21,True,Others,,True,132,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,IL,IL,21,True,Ralph Nader,,True,3571,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,IN,IN,11,True,David Cobb,,True,102,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,IN,IN,11,True,George W. Bush,Republican,True,1479438,11,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,IN,IN,11,True,John Kerry,Democratic,True,969011,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,IN,IN,11,True,Michael Badnarik,,True,18058,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,IN,IN,11,True,Others,,True,65,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,IN,IN,11,True,Ralph Nader,,True,1328,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,KS,KS,6,True,David Cobb,,True,33,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,KS,KS,6,True,George W. Bush,Republican,True,736456,6,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,KS,KS,6,True,John Kerry,Democratic,True,434993,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,KS,KS,6,True,Michael Badnarik,,True,4013,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,KS,KS,6,True,Michael Peroutka,,True,2899,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,KS,KS,6,True,Others,,True,14,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,KS,KS,6,True,Ralph Nader,,True,9348,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,KY,KY,8,True,George W. Bush,Republican,True,1069439,8,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,KY,KY,8,True,John Kerry,Democratic,True,712733,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,KY,KY,8,True,Michael Badnarik,,True,2619,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,KY,KY,8,True,Michael Peroutka,,True,2213,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,KY,KY,8,True,Others,,True,22,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,KY,KY,8,True,Ralph Nader,,True,8856,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,LA,LA,9,True,David Cobb,,True,1276,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,LA,LA,9,True,George W. Bush,Republican,True,1102169,9,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,LA,LA,9,True,John Kerry,Democratic,True,820299,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,LA,LA,9,True,Michael Badnarik,,True,2781,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,LA,LA,9,True,Michael Peroutka,,True,5203,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,LA,LA,9,True,Others,,True,4346,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,LA,LA,9,True,Ralph Nader,,True,7032,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,MA,MA,12,True,David Cobb,,True,10623,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,MA,MA,12,True,George W. Bush,Republican,True,1071109,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,MA,MA,12,True,John Kerry,Democratic,True,1803800,12,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,MA,MA,12,True,Michael Badnarik,,True,15022,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,MA,MA,12,True,Others,,True,7028,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,MA,MA,12,True,Ralph Nader,,True,4806,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,MD,MD,10,True,David Cobb,,True,3632,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,MD,MD,10,True,George W. Bush,Republican,True,1024703,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,MD,MD,10,True,John Kerry,Democratic,True,1334493,10,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,MD,MD,10,True,Michael Badnarik,,True,6094,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,MD,MD,10,True,Michael Peroutka,,True,3421,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,MD,MD,10,True,Others,,True,2481,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,MD,MD,10,True,Ralph Nader,,True,11854,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,ME,ME-01,1,True,David Cobb,,True,1468,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,ME,ME-01,1,True,George W. Bush,Republican,True,165824,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,ME,ME-01,1,True,John Kerry,Democratic,True,211703,1,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,ME,ME-01,1,True,Michael Badnarik,,True,1047,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,ME,ME-01,1,True,Michael Peroutka,,True,346,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,ME,ME-01,1,True,Ralph Nader,,True,4004,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,ME,ME-02,1,True,David Cobb,,True,1468,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,ME,ME-02,1,True,George W. Bush,Republican,True,164377,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,ME,ME-02,1,True,John Kerry,Democratic,True,185139,1,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,ME,ME-02,1,True,Michael Badnarik,,True,918,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,ME,ME-02,1,True,Michael Peroutka,,True,389,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,ME,ME-02,1,True,Ralph Nader,,True,4065,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,ME,ME-AL,2,True,David Cobb,,True,2936,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,ME,ME-AL,2,True,George W. Bush,Republican,True,330201,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,ME,ME-AL,2,True,John Kerry,Democratic,True,396842,2,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,ME,ME-AL,2,True,Michael Badnarik,,True,1965,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,ME,ME-AL,2,True,Michael Peroutka,,True,735,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,ME,ME-AL,2,True,Others,,True,4,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,ME,ME-AL,2,True,Ralph Nader,,True,8069,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,MI,MI,17,True,David Cobb,,True,5325,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,MI,MI,17,True,George W. Bush,Republican,True,2313746,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,MI,MI,17,True,John Kerry,Democratic,True,2479183,17,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,MI,MI,17,True,Michael Badnarik,,True,10552,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,MI,MI,17,True,Michael Peroutka,,True,4980,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,MI,MI,17,True,Others,,True,1431,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,MI,MI,17,True,Ralph Nader,,True,24035,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,MN,MN,10,True,David Cobb,,True,4408,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,MN,MN,10,True,George W. Bush,Republican,True,1346695,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,MN,MN,10,True,John Kerry,Democratic,True,1445014,10,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,MN,MN,10,True,Michael Badnarik,,True,4639,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,MN,MN,10,True,Michael Peroutka,,True,3074,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,MN,MN,10,True,Others,,True,5874,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,MN,MN,10,True,Ralph Nader,,True,18683,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,MO,MO,11,True,George W. Bush,Republican,True,1455713,11,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,MO,MO,11,True,John Kerry,Democratic,True,1259171,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,MO,MO,11,True,Michael Badnarik,,True,9831,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,MO,MO,11,True,Michael Peroutka,,True,5355,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,MO,MO,11,True,Ralph Nader,,True,1294,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,MS,MS,6,True,David Cobb,,True,1073,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,MS,MS,6,True,George W. Bush,Republican,True,684981,6,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,MS,MS,6,True,John Kerry,Democratic,True,458094,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,MS,MS,6,True,Michael Badnarik,,True,1793,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,MS,MS,6,True,Michael Peroutka,,True,1759,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,MS,MS,6,True,Others,,True,1268,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,MS,MS,6,True,Ralph Nader,,True,3177,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,MT,MT,3,True,David Cobb,,True,996,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,MT,MT,3,True,George W. Bush,Republican,True,266063,3,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,MT,MT,3,True,John Kerry,Democratic,True,173710,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,MT,MT,3,True,Michael Badnarik,,True,1733,0,538,270,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
